hash_module_type,buffer_type,scheduler_type,num_ports,global_voq_size,shared_memory_size,axis_data_width,clock_frequency_mhz,queue_depth_log,hash_lut,hash_ff,hash_bram,rx_lut,rx_ff,rx_bram,sched_lut,sched_ff,sched_bram,buffer_bram,total_lut,total_ff,total_bram,buffer_memory_bytes,packets_received,packets_transmitted,packets_dropped,total_cycles,avg_latency_ns,max_latency_ns,throughput_gbps,voq_overflow,shared_mem_overflow,drop_rate,rx_utilization,hash_utilization,scheduler_utilization,line_rate_achieved_ratio,phase,per_port_voq_sizes,original_total_memory,optimized_total_memory,bram_saving_pct,performance_degradation_pct
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1304,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,256,256,256,8,256,8,8",2048,1304,36.328125,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1176,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,256,128,256,8,256,8,8",2048,1176,42.578125,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1112,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,256,64,256,8,256,8,8",2048,1112,45.703125,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1080,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,256,32,256,8,256,8,8",2048,1080,47.265625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1064,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,256,16,256,8,256,8,8",2048,1064,48.046875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1056,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,256,8,256,8,256,8,8",2048,1056,48.4375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,928,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,256,8,256,8,128,8,8",2048,928,54.6875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,864,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,256,8,256,8,64,8,8",2048,864,57.8125,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,832,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,256,8,256,8,32,8,8",2048,832,59.375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,816,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,256,8,256,8,16,8,8",2048,816,60.15625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,808,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,256,8,256,8,8,8,8",2048,808,60.546875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,680,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,128,8,256,8,8,8,8",2048,680,66.796875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,616,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,64,8,256,8,8,8,8",2048,616,69.921875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,584,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,32,8,256,8,8,8,8",2048,584,71.484375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,568,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,16,8,256,8,8,8,8",2048,568,72.265625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,560,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,8,8,256,8,8,8,8",2048,560,72.65625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,432,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,8,8,128,8,8,8,8",2048,432,78.90625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,368,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,8,8,64,8,8,8,8",2048,368,82.03125,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,336,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,8,8,32,8,8,8,8",2048,336,83.59375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,320,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,8,8,16,8,8,8,8",2048,320,84.375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,312,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,8,8,8,8,8,8,8",2048,312,84.765625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,3840,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,512,512,256,512,512,512",4096,3840,6.25,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,3712,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,512,512,128,512,512,512",4096,3712,9.375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,3648,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,512,512,64,512,512,512",4096,3648,10.9375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,3616,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,512,512,32,512,512,512",4096,3616,11.71875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,3600,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,512,512,16,512,512,512",4096,3600,12.109375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,3592,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,512,512,8,512,512,512",4096,3592,12.3046875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,3336,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,512,512,8,512,512,256",4096,3336,18.5546875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,3208,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,512,512,8,512,512,128",4096,3208,21.6796875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,3144,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,512,512,8,512,512,64",4096,3144,23.2421875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,3112,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,512,512,8,512,512,32",4096,3112,24.0234375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,3096,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,512,512,8,512,512,16",4096,3096,24.4140625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,3088,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,512,512,8,512,512,8",4096,3088,24.609375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2832,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,512,512,8,512,256,8",4096,2832,30.859375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2704,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,512,512,8,512,128,8",4096,2704,33.984375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2640,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,512,512,8,512,64,8",4096,2640,35.546875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2608,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,512,512,8,512,32,8",4096,2608,36.328125,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2592,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,512,512,8,512,16,8",4096,2592,36.71875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2584,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,512,512,8,512,8,8",4096,2584,36.9140625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2328,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,256,512,8,512,8,8",4096,2328,43.1640625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2200,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,128,512,8,512,8,8",4096,2200,46.2890625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2136,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,64,512,8,512,8,8",4096,2136,47.8515625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2104,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,32,512,8,512,8,8",4096,2104,48.6328125,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2088,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,16,512,8,512,8,8",4096,2088,49.0234375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2080,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,512,8,512,8,512,8,8",4096,2080,49.21875,0.0
